"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"9115","RT @HamidMirPAK: Indian Foreign Secretary never clarified which Balakot was attacked?In KPK or AJK?He never took any questions from media a…",FALSE,0,NA,2019-02-26 07:33:37,FALSE,NA,"1100297820488298496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Haroon99762726",369,TRUE,FALSE,NA,NA
"9116","RT @UnSubtleDesi: Don’t call this a surgical strike. Pakistan itself claims that we reached Balakot. That’s in Khyber-Pakhtunkhwa, deep ins…",FALSE,0,NA,2019-02-26 07:33:37,FALSE,NA,"1100297820035141632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rickysinha",1978,TRUE,FALSE,NA,NA
"9117","RT @UnSubtleDesi: Don’t call this a surgical strike. Pakistan itself claims that we reached Balakot. That’s in Khyber-Pakhtunkhwa, deep ins…",FALSE,0,NA,2019-02-26 07:33:37,FALSE,NA,"1100297819980582914",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","krishnendubaks3",1978,TRUE,FALSE,NA,NA
"9118","RT @AdityaRajKaul: Yusuf Azhar alias Mohammad Salim alias Ustaad Gohri who was targeted today by IAF Airstrike in Balakot, Pakistan was on…",FALSE,0,NA,2019-02-26 07:33:37,FALSE,NA,"1100297819842375681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RadioFMstation",181,TRUE,FALSE,NA,NA
"9119","RT @mosharrafzaidi: Just to be clear: #Balakot is not in Azad Kashmir. 

If Indian Air Force planes dropped payload in Balakot, they crosse…",FALSE,0,NA,2019-02-26 07:33:37,FALSE,NA,"1100297819582287872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rajreddynyc",6351,TRUE,FALSE,NA,NA
"9120","RT @UnSubtleDesi: MEA: Strikes carried out in Balakot, Pakistan, terror camp levelled headed by Masood Azhar’s brother in law | OpIndia htt…",FALSE,0,NA,2019-02-26 07:33:37,FALSE,NA,"1100297818386976768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sriniva92174284",120,TRUE,FALSE,NA,NA
"9121","RT @vogul1960: What a claim: 12 fighter aircraft, dropped a mere 1000 kg bombs, and before heading   back from #Balakot they also counted 3…",FALSE,0,NA,2019-02-26 07:33:36,FALSE,NA,"1100297816939945985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KhizerJamal1",1947,TRUE,FALSE,NA,NA
"9122","RT @VishnuNDTV: Sources: There were 6 targets within the Balakot terror camp.  Each was independently hit.  Clear detail will emerge from s…",FALSE,0,NA,2019-02-26 07:33:36,FALSE,NA,"1100297816927363073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sumitsi86182086",220,TRUE,FALSE,NA,NA
"9123","RT @ambkcsingh: So #Balakot is in PK. Makes sense as Pakistan wouldn’t have had such a large group of JeM in POK when attack from India was…",FALSE,0,NA,2019-02-26 07:33:36,FALSE,NA,"1100297816436486144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RajBisht_",39,TRUE,FALSE,NA,NA
"9124","""At the stroke of dawn, when Pakistan was sound asleep, India had awaken for life, peace ,freedom and revenge.""
~… https://t.co/g1dYOryZRr",FALSE,0,NA,2019-02-26 07:33:36,TRUE,NA,"1100297816268652544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TanishqSahu99",0,FALSE,FALSE,NA,NA
"9125","RT @NikileshSurya: For the FIRST ever time since the formation of the two countries, India has crossed the LC and decimated terror camps de…",FALSE,0,NA,2019-02-26 07:33:36,FALSE,NA,"1100297815874449408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TPY_Official",346,TRUE,FALSE,NA,NA
"9126","RT @airnewsalerts: People praised India's action against #JeM terror camps in #Balakot. #Surgicalstrike2

#AIRVideos: Sushil Chandra Tiwari…",FALSE,0,NA,2019-02-26 07:33:36,FALSE,NA,"1100297815249567744",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","swetamishraa",68,TRUE,FALSE,NA,NA
"9127","RT @NewsAjithkumar: India strikes back <U+0001F60E><U+0001F525>

#Surgicalstrike2 #JaiHind #IndianAirForce #Balakot https://t.co/UekTEX9Jc5",FALSE,0,NA,2019-02-26 07:33:36,FALSE,NA,"1100297814855245825",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Saiarvindh1",26,TRUE,FALSE,NA,NA
"9128","RT @akki_dhoni: #Balakot is trending on pakistani trend list also...congress for god's sake dont ask for proof now... Congratulations @vick…",FALSE,0,NA,2019-02-26 07:33:36,FALSE,NA,"1100297814762897408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dev_the_gabbar",38,TRUE,FALSE,NA,NA
"9129","RT @bhAratenduH: #Balakot is where the Sufi Syed Ahmad “Barelvi”, the founder-reformer of the modern Islam in India, was quickly converted…",FALSE,0,NA,2019-02-26 07:33:36,FALSE,NA,"1100297813781471232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RakshithReddy23",558,TRUE,FALSE,NA,NA
"9130","Surgical Strikes 2.0 Indian Air Force avenges Pulwama! Mirage 2000 jets destroy JeM’s biggest terror camp in Balako… https://t.co/2I21m2xtcD",FALSE,1,NA,2019-02-26 07:33:35,TRUE,NA,"1100297813127319552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Abhay58692080",0,FALSE,FALSE,NA,NA
"9131","RT @AmichaiStein1: #BREAKING overnight: India claims ""many terrorists killed"" after Indian Air Force launched an air strike against Pakista…",FALSE,0,NA,2019-02-26 07:33:35,FALSE,NA,"1100297812418461697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arriarar",10,TRUE,FALSE,NA,NA
"9132","RT @OfficialDGISPR: Indian aircrafts intruded from Muzafarabad sector. Facing timely and effective response from Pakistan Air Force release…",FALSE,0,NA,2019-02-26 07:33:35,FALSE,NA,"1100297812095496192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ameer7720",8566,TRUE,FALSE,NA,NA
"9133","The Top 4 World Wide Trend on Twitter  Is related to India 's ""non military action"" against terror camps in… https://t.co/inQThNLEqK",FALSE,8,NA,2019-02-26 07:33:35,TRUE,NA,"1100297811910897664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kumarmanish9",2,FALSE,FALSE,NA,NA
"9134","RT @asimkhan771: Difference btw 300 kg and 1000 kg explosive <U+0001F923><U+0001F923>
300 kg killed 46 soldiers
1000 killed 6/ 7<U+0001F332> <U+0001F332>
Ask your pilots what they saw…",FALSE,0,NA,2019-02-26 07:33:35,FALSE,NA,"1100297811076308993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abubakr_Shykh",11,TRUE,FALSE,NA,NA
"9135","RT @pankhuripathak: FYI - The 12 Indian Air Force Mirage-2000 fighter jets that carried the #AirStrike at #Balakot were manufactured by Hin…",FALSE,0,NA,2019-02-26 07:33:35,FALSE,NA,"1100297810975559680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iamkkc7",41,TRUE,FALSE,NA,NA
"9136","RT @NaIna0806: Hugely Symbolic !

#Pulwana Barbarism shook the Country on 14th Feb 
India avenged it on 26th Feb .

Today is the teravi. RI…",FALSE,0,NA,2019-02-26 07:33:35,FALSE,NA,"1100297810765860864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aarkay_81",20,TRUE,FALSE,NA,NA
"9137","@cricket24x7in @porbotialora What do you think about the strike in Balakot?",FALSE,0,"cricket24x7in",2019-02-26 07:33:35,FALSE,"1100297262117408768","1100297809780076544","224617920","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VenkyViswanath1",0,FALSE,FALSE,NA,NA
"9138","RT @rameshsrivats: IAF Jets bomb Balakot. Super. Now the Bal is in their Kot.",FALSE,0,NA,2019-02-26 07:33:34,FALSE,NA,"1100297809264295937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdheerAwasthi",733,TRUE,FALSE,NA,NA
"9139","RT @ghaziusama: Indian planes intruded into Pakistan. Now Pakistan reserves the right to retaliate but with patience and better would be th…",FALSE,0,NA,2019-02-26 07:33:34,FALSE,NA,"1100297809088122880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yasin1fakhar",127,TRUE,FALSE,NA,NA
"9140","RT @SirJadeja: Pakistan's stupid claim that #IndianAirForce fighter jets entered &amp; dropped payload but there's no casualty reminds me of th…",FALSE,0,NA,2019-02-26 07:33:34,FALSE,NA,"1100297808937136128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ROUNAK5007",2310,TRUE,FALSE,NA,NA
"9141","RT @ompranav108: @republic How's the Jaish ?

All dead, sir.

#SurgicalStrike2 #surgicalstrike 
#IndiaStrikesBack #IndianAirForce #Balakot…",FALSE,0,NA,2019-02-26 07:33:34,FALSE,NA,"1100297808651800577",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","chevvetitejasw1",2,TRUE,FALSE,NA,NA
"9142","RT @LuteraBaBa_: Q- how is the jaish ??
A- No more sir.

#Surgicalstrike2 
#IndianAirForce #Balakot #IndiaStrikesBack",FALSE,0,NA,2019-02-26 07:33:34,FALSE,NA,"1100297807997661185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmbujMi96281752",12,TRUE,FALSE,NA,NA
"9143","RT @MajorPoonia: #IndianAirForce attacked on a major terrorist camp #Balakot INSIDE Pakistan and completely destroyed it,Yes Inside Pakista…",FALSE,0,NA,2019-02-26 07:33:34,FALSE,NA,"1100297807825530880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Oyeee_Prince",4034,TRUE,FALSE,NA,NA
"9144","RT @abhijitmajumder: This is not #surgicalstrike2.
#Balakot is in Khyber Pakhtunkhwa, just 60 km or so from Abbottabad where Pakistan milit…",FALSE,0,NA,2019-02-26 07:33:34,FALSE,NA,"1100297807724855296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KaveriThiyagara",2685,TRUE,FALSE,NA,NA
"9145","RT @UnSubtleDesi: Reports indicate that IAF hit JeM camps in Balakot, Pakistan: Here is all you need to know about the area | OpIndia https…",FALSE,0,NA,2019-02-26 07:33:34,FALSE,NA,"1100297807116808193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KumarSanjay_7",67,TRUE,FALSE,NA,NA
"9146","RT @girishs2: Pakistan has been training 1000's of Jaish E Mohammad terrorists in Balakot for last 20 years but we did nothing
I thank @nar…",FALSE,0,NA,2019-02-26 07:33:34,FALSE,NA,"1100297806428991488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jongdidi27",26,TRUE,FALSE,NA,NA
"9147","RT @IamUmer1: Three independent sources (BBC Urdu, Al-Jazeera, The Associated Press) reporting the site of the Indian ""strike"" or ""payload…",FALSE,0,NA,2019-02-26 07:33:34,FALSE,NA,"1100297806349139968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sachinrising",50,TRUE,FALSE,NA,NA
"9148","RT @PIB_India: #India struck biggest training camp of Jaish-e-Mohammad in Balakot; a very large number of terrorists, trainers, senior comm…",FALSE,0,NA,2019-02-26 07:33:34,FALSE,NA,"1100297806076620801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","harsha_moksha",547,TRUE,FALSE,NA,NA
"9149","RT @MonaAlamm: Another day, another FARZ-ikal Strike <U+0001F634> 

#Surgicalstrike2 #Balakot",FALSE,0,NA,2019-02-26 07:33:34,FALSE,NA,"1100297805669769216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mujtaba_ISF",127,TRUE,FALSE,NA,NA
"9150","RT @TheZaiduLeaks: Banyas are chalaak : 

They dropped 5 kg tomatoes when our Mujhahids came to pick up they dropped the bomb.

We will tak…",FALSE,0,NA,2019-02-26 07:33:34,FALSE,NA,"1100297805472555009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","askkrish19",20,TRUE,FALSE,NA,NA
"9151","RT @AyeshaArifMemon: Thanks #PakistanAirForce you once again protected us <U+0001F64B> and made 22 Crore pakistanis proud...
Hey #india ! Now its our…",FALSE,0,NA,2019-02-26 07:33:33,FALSE,NA,"1100297805174853633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NoorAlam2001",27,TRUE,FALSE,NA,NA
"9152","RT @girishs2: Pakistan has been training 1000's of Jaish E Mohammad terrorists in Balakot for last 20 years but we did nothing
I thank @nar…",FALSE,0,NA,2019-02-26 07:33:33,FALSE,NA,"1100297804960813056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","24amPulikesi",26,TRUE,FALSE,NA,NA
"9153","Top Trends in Pakistan early morning 

#Balakot 
#PakistanArmy 
#PakistanAirForce https://t.co/bXIzPYJ9tq",FALSE,0,NA,2019-02-26 07:33:33,FALSE,NA,"1100297803992125440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","majidali01231",0,FALSE,FALSE,NA,NA
"9154","RT @PawanDurani: Ok @OmarAbdullah , now that it is Balakot in Khyber-Pakhtunkha which is not POK and is a Pakistan territory and locals hav…",FALSE,0,NA,2019-02-26 07:33:33,FALSE,NA,"1100297803606048768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","laxman0509871",190,TRUE,FALSE,NA,NA
"9155","RT @CleanTheNation1: To everyone who celebrated the pulwama attack-

<U+0938><U+0942><U+091C><U+0940> <U+0939><U+0948>?

#Balakot 
#GarvHai",FALSE,0,NA,2019-02-26 07:33:33,FALSE,NA,"1100297803354361857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ASHISHPANJABI",47,TRUE,FALSE,NA,NA
"9156","RT @HamasulGhani: Indian Fools,
Let me show you the difference between 200 Kg Suicide Bomb vs 1000 Kg Bomb dropped by Indian Jets during so…",FALSE,0,NA,2019-02-26 07:33:33,FALSE,NA,"1100297803044130816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_SPARTAN_01_",109,TRUE,FALSE,NA,NA
"9157","RT @suhasinih: Sources confirm that the biggest JeM training camp that India struck today was the one in Balakot, Khyber Pakhtunkhwa.",FALSE,0,NA,2019-02-26 07:33:33,FALSE,NA,"1100297802989465600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itsrahulvenu",257,TRUE,FALSE,NA,NA
"9158","RT @airnewsalerts: People praised India's action against #JeM terror camps in #Balakot. #Surgicalstrike2

#AIRVideos: Sushil Chandra Tiwari…",FALSE,0,NA,2019-02-26 07:33:33,FALSE,NA,"1100297802771353601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Manjuna76120410",68,TRUE,FALSE,NA,NA
"9159","RT @timesofindia: #IndianAirForce #IndiaStrikesBack #Balakot

Air defence system at international border, LoC put on alert https://t.co/Bt3…",FALSE,0,NA,2019-02-26 07:33:33,FALSE,NA,"1100297802431643648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AjayVer75457870",16,TRUE,FALSE,NA,NA
"9160","RT @airnewsalerts: People praised India's action against #JeM terror camps in #Balakot. #Surgicalstrike2

#AIRVideos: Sushil Chandra Tiwari…",FALSE,0,NA,2019-02-26 07:33:33,FALSE,NA,"1100297802322563072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shyamala_hs",68,TRUE,FALSE,NA,NA
"9161","@aadii_khaan @ARYNEWSOFFICIAL @aaj_urdu @geonews_urdu @AsimBajwaISPR @ImranKhanPTI @pakarmydefence Bro with due res… https://t.co/Nd0aPpFf9g",FALSE,0,"aadii_khaan",2019-02-26 07:33:33,TRUE,"1100295103099359232","1100297802083532800","876806837672300545","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nithinexcess",0,FALSE,FALSE,NA,NA
"9162","RT @HatindersinghR: Mortal Remains Of Martyr Of #PulwamaAttack Being Taken Back Home, People Paying Homage To Him On Roads.

#indianairforc…",FALSE,0,NA,2019-02-26 07:33:33,FALSE,NA,"1100297801844445185",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AweKum",119,TRUE,FALSE,NA,NA
"9163","RT @swapan55: #Balakot. This is the New India. We are with you @narendramodi",FALSE,0,NA,2019-02-26 07:33:32,FALSE,NA,"1100297800569548800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SweetsPOILSmea",1753,TRUE,FALSE,NA,NA
"9164","@talentednews @ImranKhanPTI @PMOIndia @narendramodi 6 trees and 5 plastic bags died in surgical strike done by indi… https://t.co/1anUmepZY2",FALSE,0,"talentednews",2019-02-26 07:33:32,TRUE,"1100297550291038208","1100297800540135425","886194936994906112","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MeraKasur",0,FALSE,FALSE,NA,NA
"9165","RT @SirJadeja: If any moron dares to demand proof this time, #IndianAirForce should carry them on Mirage 2000 and drop them across the bord…",FALSE,0,NA,2019-02-26 07:33:32,FALSE,NA,"1100297799927705600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abhishe45826381",2119,TRUE,FALSE,NA,NA
"9166","RT @AdityaRajKaul: Yusuf Azhar alias Mohammad Salim alias Ustaad Gohri who was targeted today by IAF Airstrike in Balakot, Pakistan was on…",FALSE,0,NA,2019-02-26 07:33:32,FALSE,NA,"1100297798614888453",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anjukumar2",181,TRUE,FALSE,NA,NA
"9167","RT @ArcaneReport: “Ye naya Hindustan hai, ye ghar me ghusega bhi aur maarega bhi.”

Terror launch pads and control rooms in Balakot, Chakot…",FALSE,0,NA,2019-02-26 07:33:32,FALSE,NA,"1100297798434635776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akchauhan8653",35,TRUE,FALSE,NA,NA
"9168","RT @DevelopmentPk: Many people are confusing Balakot with the one in Mansehra district and thinking that IAF reached near Islamabad but thi…",FALSE,0,NA,2019-02-26 07:33:32,FALSE,NA,"1100297797931360257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eldestsyndrome",68,TRUE,FALSE,NA,NA
"9169","RT @narendramodi177: Modiji Had Already Warned That Terrorists Have Committed The Biggest Mistake Of Their Life. They Will Get The Due And…",FALSE,0,NA,2019-02-26 07:33:32,FALSE,NA,"1100297797868212225",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImAashu4",162,TRUE,FALSE,NA,NA
"9170","RT @OfficialDGISPR: Indian aircrafts intruded from Muzafarabad sector. Facing timely and effective response from Pakistan Air Force release…",FALSE,0,NA,2019-02-26 07:33:32,FALSE,NA,"1100297797482438656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KanwalKoool",8566,TRUE,FALSE,NA,NA
"9171","RT @swapan55: #Balakot. This is the New India. We are with you @narendramodi",FALSE,0,NA,2019-02-26 07:33:31,FALSE,NA,"1100297796945506305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IamVShilpa",1753,TRUE,FALSE,NA,NA
"9172","RT @rameshlaus: #BREAKING : Indian Foreign Secretary says #JeM 's a large training camp was attacked and lot of terrorists were killed in #…",FALSE,0,NA,2019-02-26 07:33:31,FALSE,NA,"1100297796911955968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DkpVaalu",220,TRUE,FALSE,NA,NA
"9173","#Balakot Blaming Pakistan for Kashmir's resistance will always fail. Today you bombed some poor trees, but that won… https://t.co/5o7xdJABWw",FALSE,0,NA,2019-02-26 07:33:31,TRUE,NA,"1100297796320706561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WMASLAM63323693",0,FALSE,FALSE,NA,NA
"9174","RT @HamidMirPAK: Indian Foreign Secretary never clarified which Balakot was attacked?In KPK or AJK?He never took any questions from media a…",FALSE,0,NA,2019-02-26 07:33:31,FALSE,NA,"1100297796010291200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","waziraftab",369,TRUE,FALSE,NA,NA
"9175","RT @Iyervval: Curious. This tweet by a local near balakot, cited by @Natsecjeff has been deleted.. https://t.co/fI1iGQYB9o",FALSE,0,NA,2019-02-26 07:33:31,FALSE,NA,"1100297795028860930",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","THE_A_Z",130,TRUE,FALSE,NA,NA
"9176","RT @Prof_Hariom: Breaking
Over 300 Jihadis eliminated.

#SurgicalStrike2 

#Balakot JeM  terrorist camp destroyed
#Muzaffarabad JeM launch…",FALSE,0,NA,2019-02-26 07:33:31,FALSE,NA,"1100297794886070272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","asinghal74",66,TRUE,FALSE,NA,NA
"9177","@JunaidKathjoo Indian Foreign Secretary never clarified which Balakot was attacked?In KPK or AJK?He even didn't tak… https://t.co/04RQxRADfy",FALSE,0,"JunaidKathjoo",2019-02-26 07:33:31,TRUE,"1100287641399017472","1100297794881875968","542727863","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hamaadqureshi",0,FALSE,FALSE,NA,NA
"9178","RT @BDUTT: Narendra Modi has drawn a brand new red line.. Govt officials confirm that #JaisheMohammad camp hit in #Balakot was inside KPK i…",FALSE,0,NA,2019-02-26 07:33:31,FALSE,NA,"1100297794311512065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RWWTLM",407,TRUE,FALSE,NA,NA
"9179","RT @rammadhavbjp: <U+0001F601><U+0001F601><U+0001F601> By d way no doubts about which Balakot it was; it is d one in Manshera dist of Khyber Pakhtunkhwa https://t.co/m1tWfC…",FALSE,0,NA,2019-02-26 07:33:31,FALSE,NA,"1100297793975902208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prashantarchu",480,TRUE,FALSE,NA,NA
"9180","RT @BDUTT: Narendra Modi has drawn a brand new red line.. Govt officials confirm that #JaisheMohammad camp hit in #Balakot was inside KPK i…",FALSE,0,NA,2019-02-26 07:33:31,FALSE,NA,"1100297793845903361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1_AAPiya",407,TRUE,FALSE,NA,NA
"9181","RT @OfficialDGISPR: Indian aircrafts intruded from Muzafarabad sector. Facing timely and effective response from Pakistan Air Force release…",FALSE,0,NA,2019-02-26 07:33:31,FALSE,NA,"1100297793514553344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mohamma18828389",8566,TRUE,FALSE,NA,NA
"9182","RT @muglikar_: There are 2 Balakot's. One is a small time village in LoC and other is a big town inside Pakistan.

Entire Pakistan is worri…",FALSE,0,NA,2019-02-26 07:33:31,FALSE,NA,"1100297793464225792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","simplyspoorthy",1048,TRUE,FALSE,NA,NA
"9183","Even the #Thanos came from his farmhouse to do party with all Indian after this air strike by our forces! #jaihind… https://t.co/MX9smo5vro",FALSE,0,NA,2019-02-26 07:33:30,TRUE,NA,"1100297792264691717",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hckinz",0,FALSE,FALSE,NA,NA
"9184","RT @narendramodi177: #SurgicalStrike2 lasted for 21 minutes

#Balakot Attack - Between 3:45 AM to 3:53 AM

Muzaffarabad Attack - Between 3:…",FALSE,0,NA,2019-02-26 07:33:30,FALSE,NA,"1100297792042528768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chinmay26972554",877,TRUE,FALSE,NA,NA
"9185","RT @AskRishabh: Pak Air Force At 12:30 AM: Sleep Tight, Because we are awake

*At 3:30 AM*

Indian Air Force: Beta close our eyes

PAF: Ok…",FALSE,0,NA,2019-02-26 07:33:30,FALSE,NA,"1100297792004665345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KarthieMSD",19,TRUE,FALSE,NA,NA
"9186","RT @SJha1618: Anyway, in the case of the Balakot strike case 'proof' will not be an issue at all. Footage will be provided by the CCD-TV ca…",FALSE,0,NA,2019-02-26 07:33:30,FALSE,NA,"1100297791618768899",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","13MMGM",50,TRUE,FALSE,NA,NA
"9187","RT @rajeshkalra: ""Pak's sovereign status has been challenged by India"", is the general refrain by speaker after speaker as some criticise '…",FALSE,0,NA,2019-02-26 07:33:30,FALSE,NA,"1100297791178330112",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","anshulgupta",4,TRUE,FALSE,NA,NA
"9188","RT @ANI: Vijay Gokhale: In an intelligence lead operation in the early hours today, India struck the biggest training camp of Jaish-e-Moham…",FALSE,0,NA,2019-02-26 07:33:30,FALSE,NA,"1100297790217809920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gohilhr",1874,TRUE,FALSE,NA,NA
"9189","u people celebrated valentine's day with our blood now we will celebrate shivarathri with ur ashes #Balakot #PulwamaRevenge",FALSE,1,NA,2019-02-26 07:33:30,FALSE,NA,"1100297790012325890",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vishalbhadri",0,FALSE,FALSE,NA,NA
"9190","RT @OfficialDGISPR: Indian aircrafts intruded from Muzafarabad sector. Facing timely and effective response from Pakistan Air Force release…",FALSE,0,NA,2019-02-26 07:33:30,FALSE,NA,"1100297789605662720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BakhtawarKhanA1",8566,TRUE,FALSE,NA,NA
"9191","RT @ReutersIndia: India air strike in Pakistan territory killed 300 militants: government source https://t.co/K3a475Dxfb #airstrike #Balako…",FALSE,0,NA,2019-02-26 07:33:30,FALSE,NA,"1100297789517398016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PMIPL_media",59,TRUE,FALSE,NA,NA
"9192","RT @Sootradhar: Foreign Secretary Shekhar Gokhale confirms that India had precise details of the Balakot, KPK terror camp that was bombed b…",FALSE,0,NA,2019-02-26 07:33:30,FALSE,NA,"1100297789362327555",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bySumitSaini",42,TRUE,FALSE,NA,NA
